an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,Richesse foncière uniformisée (RFU),Évaluation imposable uniformisée agricole - agglomération,Évaluation imposable uniformisée autre,Évaluation imposable uniformisée autre - agglomération,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables,Richesse foncière uniformisée (RFU) - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation moyenne uniformisée des résidences d'un logement (incluant condominiums),Évaluation moyenne uniformisée par logement,RFU par unité d'évaluation imposable et compensable,RFU par unité d'évaluation imposable et compensable - agglomération,Indice RFU par unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable - agglomération,Évaluation uniformisée des immeubles imposables,Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée résidentielle,Évaluation imposable uniformisée résidentielle - agglomération,Évaluation imposable uniformisée industrielle et commerciale,Évaluation imposable uniformisée industrielle et commerciale - agglomération,Évaluation imposable uniformisée agricole
2023,2023,87090,La Sarre,V,7201,2 000 @ 9 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,761282016.0,,6964430.0,,0.7676,,0.2137,,0.0088,,0.0099,,,202673.0,141221.0,219263.0,,80.0,3472.0,,705958770.0,,541896960.0,,150863680.0,,6233700.0
2023,2023,87095,Chazel,M,293,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,17592945.0,,733599.0,,0.8246,,0.0471,,0.0867,,0.0417,,,116911.0,96277.0,66640.0,,38.0,264.0,,17592945.0,,14506701.0,,827949.0,,1524696.0
2023,2023,87100,Authier-Nord,M,302,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,16802048.16,,798876.0,,0.8233,,0.0118,,0.1152,,0.0496,,,93059.0,79983.0,54730.0,,31.0,307.0,,16090380.0,,13247604.0,,189648.0,,1854252.0
2023,2023,87105,Val-Saint-Gilles,M,175,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,9371845.0,,611898.0,,0.9287,,0.006,,,,0.0653,,,105455.0,108963.0,75579.0,,43.0,124.0,,9371845.0,,8703898.0,,56049.0,,
2023,2023,87110,Clermont,CT,499,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,39119985.4,,750362.0,,0.9168,,0.0225,,0.0413,,0.0194,,,167862.0,158044.0,116083.0,,67.0,337.0,,38625058.0,,35412272.0,,869070.0,,1593354.0
2023,2023,87115,Normétal,M,754,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,27676342.32,,222816.0,,0.9142,,0.0771,,,,0.0087,,,67600.0,57504.0,59906.0,,34.0,462.0,,25623576.0,,23425512.0,,1975248.0,,
2023,2023,87120,Saint-Lambert,P,201,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,9260424.0,,297906.0,,0.8161,,0.0262,,0.1256,,0.0322,,,88258.0,88310.0,61327.0,,35.0,151.0,,9260424.0,,7557243.0,,242310.0,,1162965.0
2023,2023,88005,Champneuf,M,124,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,5011044.0,,648826.0,,0.7241,,0.1375,,0.0089,,0.1295,,,69230.0,65822.0,36846.0,,21.0,136.0,,5011044.0,,3628486.0,,688894.0,,44838.0
2023,2023,88012,La Morandière-Rochebaucourt,M,345,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,26182461.9,,2912700.0,,0.6083,,0.1071,,0.1693,,0.1153,,,91513.0,92270.0,56186.0,,32.0,466.0,,25263000.0,,15367380.0,,2705010.0,,4277910.0
2023,2023,88022,Barraute,M,1997,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,191054807.02,,4659445.0,,0.8516,,0.0819,,0.0413,,0.0252,,,184473.0,144701.0,128311.0,,74.0,1489.0,,184871260.0,,157441522.0,,15144059.0,,7626234.0
2023,2023,88030,La Corne,M,815,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,122822261.66,,3937625.0,,0.7466,,0.2022,,0.0191,,0.0322,,,234320.0,189012.0,165752.0,,95.0,741.0,,122222790.0,,91249023.0,,24707466.0,,2328676.0
2023,2023,88035,Landrienne,CT,931,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,86401891.62,,1677321.0,,0.8175,,0.0957,,0.0671,,0.0198,,,194812.0,162264.0,150789.0,,87.0,573.0,,84885474.0,,69391206.0,,8120982.0,,5695965.0
2023,2023,88040,Saint-Marc-de-Figuery,P,957,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,121322749.32,,7140960.0,,0.8598,,0.017,,0.0639,,0.0593,,,303579.0,256056.0,193806.0,,111.0,626.0,,120438989.4,,103554476.0,,2044169.4,,7699384.0
2023,2023,88045,La Motte,M,492,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,56340242.4,,2971943.52,,0.8478,,0.0299,,0.0691,,0.0533,,,209506.0,177761.0,130116.0,,75.0,433.0,,55807583.52,,47313032.0,,1668784.0,,3853824.0
2023,2023,88050,Saint-Mathieu-d'Harricana,M,829,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,102189605.28,,2462804.0,,0.7595,,0.1988,,0.0175,,0.0243,,,242859.0,223544.0,212012.0,,122.0,482.0,,101439138.0,,77040164.0,,20161412.0,,1774758.0
2023,2023,88055,Amos,V,12675,10 000 @ 24 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,1666136055.6,,22057056.0,,0.745,,0.2325,,0.0073,,0.0152,,,252616.0,175262.0,317238.0,,76.0,5252.0,,1452363804.0,,1081993680.0,,337640508.0,,10672560.0
2023,2023,88060,Saint-Félix-de-Dalquier,M,964,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,89595864.6,,2001450.0,,0.8529,,0.0639,,0.0606,,0.0226,,,210173.0,178462.0,158577.0,,91.0,565.0,,88515900.0,,75496080.0,,5654440.0,,5363930.0
2023,2023,88065,Saint-Dominique-du-Rosaire,M,440,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,41545514.92,,1631340.0,,0.832,,0.1102,,0.018,,0.0397,,,180020.0,152879.0,95948.0,,55.0,433.0,,41041292.0,,34145780.0,,4524610.0,,739562.0
2023,2023,88070,Berry,M,530,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,48752215.8,,1563660.0,,0.8461,,0.0591,,0.0623,,0.0325,,,164097.0,134125.0,98889.0,,57.0,493.0,,48050058.0,,40652916.0,,2841822.0,,2991660.0
2023,2023,88075,Trécesson,CT,1251,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,140532301.32,,5672424.0,,0.8922,,0.0518,,0.0148,,0.0413,,,235141.0,210631.0,167300.0,,96.0,840.0,,137427558.0,,122606550.0,,7120722.0,,2027862.0
2023,2023,88080,Launay,CT,215,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,18718256.96,,916344.0,,0.6727,,0.1451,,0.1322,,0.05,,,131821.0,122207.0,90865.0,,52.0,206.0,,18331768.0,,12332008.0,,2660320.0,,2423096.0
2023,2023,88085,Sainte-Gertrude-Manneville,M,776,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,66611111.84,,2044640.0,,0.8263,,0.0577,,0.0847,,0.0313,,,194933.0,181997.0,131124.0,,75.0,508.0,,65250640.0,,53918384.0,,3763240.0,,5524376.0
2023,2023,88090,Preissac,M,972,1 @ 1 999,AR880,Abitibi,8,Abitibi-Témiscamingue,,,184804478.72,,7043861.0,,0.6962,,0.264,,0.0016,,0.0382,,,270644.0,226622.0,193715.0,,111.0,954.0,,184223225.0,,128259514.0,,48628360.0,,291490.0
2023,2023,89008,Val-d'Or,V,33032,25 000 @ 99 999,AR890,La Vallée-de-l'Or,8,Abitibi-Témiscamingue,,,4734675825.6,,74113424.0,,0.7937,,0.1867,,0.0033,,0.0163,,,322760.0,220289.0,337156.0,,67.0,14043.0,,4547343472.0,,3609205152.0,,848873536.0,,15151360.0
2023,2023,89010,Rivière-Héva,M,1519,1 @ 1 999,AR890,La Vallée-de-l'Or,8,Abitibi-Témiscamingue,,,200022444.0,,6386640.0,,0.9276,,0.0076,,0.0328,,0.032,,,277059.0,238398.0,163284.0,,94.0,1225.0,,199274760.0,,184843870.0,,1512595.0,,6531655.0
2023,2023,89015,Malartic,V,3356,2 000 @ 9 999,AR890,La Vallée-de-l'Or,8,Abitibi-Témiscamingue,,,405952113.6,,3733884.0,,0.6376,,0.352,,,,0.0104,,,204446.0,135503.0,298494.0,,109.0,1360.0,,358337628.0,,228470517.0,,126133227.0,,
2023,2023,89040,Senneterre,V,2730,2 000 @ 9 999,AR890,La Vallée-de-l'Or,8,Abitibi-Témiscamingue,,,237622901.38,,3893091.0,,0.8001,,0.1813,,0.0007,,0.0179,,,124416.0,72476.0,68067.0,,25.0,3491.0,,217151192.0,,173738134.0,,39375458.0,,144509.0
2023,2023,89045,Senneterre,P,1142,1 @ 1 999,AR890,La Vallée-de-l'Or,8,Abitibi-Témiscamingue,,,135669163.0,,6707792.0,,0.8896,,0.0404,,0.0205,,0.0494,,,211274.0,169007.0,118385.0,,68.0,1146.0,,135669163.0,,120697178.0,,5479593.0,,2784600.0
2023,2023,89050,Belcourt,M,222,1 @ 1 999,AR890,La Vallée-de-l'Or,8,Abitibi-Témiscamingue,,,12996626.24,,1134952.0,,0.6906,,0.0229,,0.1992,,0.0873,,,86560.0,73636.0,37891.0,,22.0,343.0,,12995944.0,,8974472.0,,297128.0,,2589392.0
2023,2023,90012,La Tuque,V,10929,10 000 @ 24 999,AR901,Hors MRC - La Tuque,4,Mauricie,,,1387030089.04,,26058884.0,,0.7429,,0.2315,,0.0053,,0.0203,,,150703.0,88841.0,127990.0,,31.0,10837.0,,1280752530.0,,951423852.0,,296534826.0,,6734968.0
2023,2023,90017,La Bostonnais,M,628,1 @ 1 999,AR901,Hors MRC - La Tuque,4,Mauricie,,,77257125.0,,4289895.0,,0.7347,,0.1959,,0.0135,,0.0558,,,165695.0,132384.0,119408.0,,69.0,647.0,,76816755.0,,56436345.0,,15051285.0,,1039230.0
2023,2023,90027,Lac-Édouard,M,184,1 @ 1 999,AR901,Hors MRC - La Tuque,4,Mauricie,,,82144680.0,,3390120.0,,0.9209,,0.0311,,0.0068,,0.0413,,,175317.0,128727.0,100176.0,,58.0,820.0,,82144680.0,,75647760.0,,2551080.0,,555720.0
2023,2023,91005,Lac-Bouchette,M,1169,1 @ 1 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,191347597.42,,16720893.0,,0.7315,,0.1752,,0.0051,,0.0882,,,139398.0,105476.0,97726.0,,56.0,1958.0,,189564368.0,,138661145.0,,33210765.0,,971565.0
2023,2023,91010,Saint-André-du-Lac-Saint-Jean,VL,499,1 @ 1 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,46730696.0,,4243000.0,,0.5421,,0.3046,,0.0598,,0.0935,,,96378.0,85407.0,88005.0,,51.0,531.0,,45387700.0,,24605000.0,,13824300.0,,2715400.0
2023,2023,91015,Saint-François-de-Sales,M,608,1 @ 1 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,52383252.0,,4125400.0,,0.703,,0.1741,,0.0418,,0.0812,,,94684.0,79514.0,79129.0,,46.0,662.0,,50830500.0,,35733200.0,,8847800.0,,2124100.0
2023,2023,91020,Chambord,M,1830,1 @ 1 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,263219142.0,,14597500.0,,0.7391,,0.1477,,0.0569,,0.0562,,,187441.0,155884.0,148795.0,,86.0,1769.0,,259569300.0,,191847200.0,,38347600.0,,14777000.0
2023,2023,91025,Roberval,V,9888,2 000 @ 9 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,1070531694.0,,15272700.0,,0.8016,,0.1656,,0.0148,,0.018,,,192101.0,137624.0,245197.0,,89.0,4366.0,,850825100.0,,682056300.0,,140916400.0,,12579700.0
2023,2023,91030,Sainte-Hedwidge,M,900,1 @ 1 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,77217131.68,,4835896.0,,0.8585,,0.0555,,0.0226,,0.0634,,,134159.0,102556.0,90630.0,,52.0,852.0,,76281816.0,,65486720.0,,4235712.0,,1723488.0
2023,2023,91035,Saint-Prime,M,2817,2 000 @ 9 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,290197680.48,,8685576.0,,0.7237,,0.1005,,0.1455,,0.0303,,,196310.0,156637.0,170705.0,,62.0,1700.0,,286493868.0,,207322632.0,,28788912.0,,41696748.0
2023,2023,91042,Saint-Félicien,V,10226,10 000 @ 24 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,1256659394.0,,28299000.0,,0.7147,,0.1617,,0.0999,,0.0237,,,211451.0,163639.0,220235.0,,53.0,5706.0,,1192734000.0,,852400000.0,,192859200.0,,119175800.0
2023,2023,91050,La Doré,P,1371,1 @ 1 999,AR910,Le Domaine-du-Roy,2,Saguenay-Lac-Saint-Jean,,,116743286.52,,3938280.0,,0.6344,,0.1425,,0.1887,,0.0344,,,119510.0,99669.0,119614.0,,69.0,976.0,,114550557.0,,72670701.0,,16325769.0,,21615807.0
2023,2023,92005,Saint-Augustin,P,358,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,27527634.78,,1662600.0,,0.4408,,0.0547,,0.4395,,0.0651,,,74800.0,68782.0,97616.0,,56.0,282.0,,25552000.0,,11263200.0,,1397300.0,,11228900.0
2023,2023,92010,Péribonka,M,543,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,169919600.44,,10818900.0,,0.5871,,0.0403,,0.2619,,0.1108,,,158185.0,141301.0,212665.0,,122.0,799.0,,97659000.0,,57334500.0,,3932500.0,,25573100.0
2023,2023,92015,Sainte-Jeanne-d'Arc,VL,1025,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,96665012.35,,3802700.0,,0.6622,,0.0411,,0.2565,,0.0402,,,133365.0,111575.0,124408.0,,72.0,777.0,,94504000.0,,62577700.0,,3886000.0,,24237600.0
2023,2023,92022,Dolbeau-Mistassini,V,13934,10 000 @ 24 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,1343923977.06,,22671128.0,,0.7524,,0.2029,,0.0265,,0.0182,,,180635.0,134514.0,207076.0,,50.0,6490.0,,1245244667.0,,936865246.0,,252721732.0,,32986561.0
2023,2023,92030,Albanel,M,2229,2 000 @ 9 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,214932475.0,,8084625.0,,0.6746,,0.0349,,0.2523,,0.0383,,,163582.0,146778.0,163571.0,,59.0,1314.0,,211360625.0,,142576250.0,,7368250.0,,53331500.0
2023,2023,92040,Normandin,V,3050,2 000 @ 9 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,289126202.2,,2993980.0,,0.6195,,0.177,,0.192,,0.0115,,,142999.0,112826.0,179693.0,,65.0,1609.0,,259828910.0,,160968170.0,,45980110.0,,49886650.0
2023,2023,92045,Saint-Thomas-Didyme,M,685,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,73660847.96,,4741062.0,,0.7334,,0.0947,,0.1065,,0.0654,,,104197.0,96990.0,94680.0,,54.0,778.0,,72528274.0,,53190270.0,,6870496.0,,7726446.0
2023,2023,92050,Saint-Edmond-les-Plaines,M,373,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,28974230.88,,647748.0,,0.5238,,0.0206,,0.4325,,0.0231,,,94056.0,85325.0,106133.0,,61.0,273.0,,28034196.0,,14683428.0,,577638.0,,12125382.0
2023,2023,92055,Girardville,M,987,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,91946167.2,,3301560.0,,0.6258,,0.1517,,0.1857,,0.0368,,,106081.0,93467.0,107539.0,,62.0,855.0,,89694600.0,,56130120.0,,13603920.0,,16659000.0
2023,2023,92060,Notre-Dame-de-Lorette,M,189,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,20274030.0,,3689280.0,,0.4262,,0.0533,,0.3374,,0.1831,,,75752.0,64624.0,74537.0,,43.0,272.0,,20147925.0,,8587215.0,,1072995.0,,6798435.0
2023,2023,92065,Saint-Eugène-d'Argentenay,M,480,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,40785365.04,,2622216.0,,0.5718,,0.0231,,0.3396,,0.0656,,,116357.0,93073.0,112356.0,,65.0,363.0,,39966864.0,,22851060.0,,921978.0,,13571610.0
2023,2023,92070,Saint-Stanislas,M,386,1 @ 1 999,AR920,Maria-Chapdelaine,2,Saguenay-Lac-Saint-Jean,,,37938680.0,,2350816.0,,0.7649,,0.0816,,0.0915,,0.062,,,135320.0,114767.0,95805.0,,55.0,396.0,,37938680.0,,29020472.0,,3097016.0,,3470376.0
2023,2023,93005,Desbiens,V,1000,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,72607796.0,,1740300.0,,0.8767,,0.0827,,0.0162,,0.0244,,,147903.0,115331.0,132255.0,,76.0,549.0,,71336800.0,,62542700.0,,5896800.0,,1157000.0
2023,2023,93012,Métabetchouan-Lac-à-la-Croix,V,3955,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,526645446.0,,9283100.0,,0.6898,,0.0905,,0.201,,0.0187,,,194097.0,158708.0,213649.0,,78.0,2465.0,,495498400.0,,341783300.0,,44820200.0,,99611800.0
2023,2023,93020,Hébertville,M,2656,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,313759936.4,,6429854.0,,0.6842,,0.0632,,0.2313,,0.0213,,,182305.0,144132.0,167428.0,,61.0,1874.0,,301268854.0,,206136504.0,,19032194.0,,69670302.0
2023,2023,93025,Hébertville-Station,VL,1366,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,115161684.0,,1421200.0,,0.7293,,0.0854,,0.1723,,0.013,,,169139.0,133883.0,186951.0,,108.0,616.0,,109349300.0,,79748000.0,,9342900.0,,18837200.0
2023,2023,93030,Saint-Bruno,M,2974,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,324277126.8,,4253260.0,,0.6544,,0.1484,,0.1838,,0.0133,,,209357.0,167619.0,241278.0,,88.0,1344.0,,318685620.0,,208551200.0,,47305940.0,,58575220.0
2023,2023,93035,Saint-Gédéon,M,2351,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,401334135.92,,20607248.0,,0.7747,,0.0634,,0.1094,,0.0525,,,269397.0,224272.0,219188.0,,80.0,1831.0,,392770598.0,,304278194.0,,24909152.0,,42976004.0
2023,2023,93042,Alma,V,31038,25 000 @ 99 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,3992631128.0,,69856080.0,,0.6833,,0.2769,,0.02,,0.0199,,,212677.0,156909.0,301444.0,,60.0,13245.0,,3513869730.0,,2400883275.0,,972845055.0,,70285320.0
2023,2023,93045,Saint-Nazaire,M,2136,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,189898297.04,,6067062.0,,0.8162,,0.068,,0.0821,,0.0336,,,186025.0,157161.0,160931.0,,59.0,1180.0,,180376188.0,,147230268.0,,12273252.0,,14805606.0
2023,2023,93055,Labrecque,M,1348,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,159421916.88,,4439988.0,,0.8194,,0.0373,,0.1151,,0.0282,,,180459.0,157050.0,148576.0,,85.0,1073.0,,157358916.0,,128937204.0,,5867208.0,,18114516.0
2023,2023,93060,Lamarche,M,509,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,74529127.68,,4690808.0,,0.8417,,0.0318,,0.0625,,0.064,,,147532.0,132158.0,113094.0,,65.0,659.0,,73319772.0,,61713624.0,,2331600.0,,4583740.0
2023,2023,93065,L'Ascension-de-Notre-Seigneur,P,2152,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,231262652.1,,5364652.0,,0.7603,,0.1115,,0.0989,,0.0293,,,152909.0,131474.0,165780.0,,60.0,1395.0,,183235867.0,,139312650.0,,20436539.0,,18122026.0
2023,2023,93070,Saint-Henri-de-Taillon,M,915,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,167500085.94,,4208836.0,,0.8364,,0.0577,,0.0803,,0.0257,,,246218.0,241075.0,222149.0,,128.0,754.0,,164082170.0,,137232052.0,,9471736.0,,13169546.0
2023,2023,93075,Sainte-Monique,M,866,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,183846365.82,,3377535.0,,0.7926,,0.1142,,0.0516,,0.0415,,,145304.0,120889.0,240322.0,,138.0,765.0,,81318090.0,,64456560.0,,9288090.0,,4195905.0
2023,2023,93080,Saint-Ludger-de-Milot,M,645,1 @ 1 999,AR930,Lac-Saint-Jean-Est,2,Saguenay-Lac-Saint-Jean,,,80873768.4,,2381995.0,,0.6877,,0.1992,,0.0833,,0.0299,,,132148.0,121234.0,123283.0,,71.0,656.0,,79733755.0,,54831540.0,,15882075.0,,6638145.0
2023,2023,94068,Saguenay,V,147952,100 000 et plus,AR941,Hors MRC - Saguenay,2,Saguenay-Lac-Saint-Jean,,,17247884799.38,,248033216.0,,0.7766,,0.1954,,0.0117,,0.0163,,,227782.0,161856.0,304163.0,,57.0,56706.0,,15252171778.0,,11845381810.0,,2979607424.0,,179149328.0
2023,2023,94205,Petit-Saguenay,M,665,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,77741283.6,,6628500.0,,0.6547,,0.1395,,0.1151,,0.0907,,,124852.0,95386.0,106204.0,,61.0,732.0,,73076715.0,,47842920.0,,10196955.0,,8408340.0
2023,2023,94210,L'Anse-Saint-Jean,M,1285,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,235422402.04,,11287196.0,,0.7758,,0.1574,,0.0178,,0.049,,,190873.0,161785.0,139468.0,,80.0,1688.0,,230180633.0,,178576585.0,,36229486.0,,4087366.0
2023,2023,94215,Rivière-Éternité,M,413,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,47006886.56,,1897581.0,,0.8697,,0.0756,,0.0115,,0.0432,,,107256.0,86766.0,78345.0,,45.0,600.0,,43915119.0,,38192619.0,,3321121.0,,503798.0
2023,2023,94220,Ferland-et-Boilleau,M,644,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,78295102.24,,7904526.0,,0.7369,,0.1454,,0.0148,,0.1029,,,142423.0,104871.0,82243.0,,47.0,952.0,,76795304.0,,56591916.0,,11163708.0,,1135154.0
2023,2023,94225,Saint-Félix-d'Otis,M,1101,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,197989070.64,,12439442.0,,0.877,,0.0554,,0.0042,,0.0634,,,222027.0,184887.0,142849.0,,82.0,1386.0,,196198128.0,,172065240.0,,10878538.0,,814908.0
2023,2023,94230,Sainte-Rose-du-Nord,P,454,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,75617904.0,,9954300.0,,0.783,,0.0534,,0.0296,,0.134,,,161874.0,132952.0,108803.0,,63.0,695.0,,74273700.0,,58154200.0,,3966800.0,,2198400.0
2023,2023,94235,Saint-Fulgence,M,2184,2 000 @ 9 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,238146323.76,,13933194.0,,0.8605,,0.0338,,0.0466,,0.0591,,,213248.0,166747.0,150440.0,,55.0,1583.0,,235821882.0,,202918746.0,,7971108.0,,10998834.0
2023,2023,94240,Saint-Honoré,V,6612,2 000 @ 9 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,700315554.0,,14916200.0,,0.8229,,0.1205,,0.0345,,0.0222,,,237071.0,205339.0,225399.0,,82.0,3107.0,,672365000.0,,553264100.0,,81007000.0,,23177700.0
2023,2023,94245,Saint-David-de-Falardeau,M,2957,2 000 @ 9 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,992557932.56,,12815100.0,,0.8747,,0.0751,,0.0277,,0.0225,,,239317.0,215241.0,353223.0,,128.0,2810.0,,569980600.0,,498549300.0,,42807000.0,,15809200.0
2023,2023,94250,Bégin,M,878,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,82308269.78,,3349194.0,,0.8152,,0.0323,,0.1112,,0.0413,,,154429.0,123417.0,121399.0,,70.0,678.0,,81024346.0,,66048612.0,,2618892.0,,9007648.0
2023,2023,94255,Saint-Ambroise,M,4108,2 000 @ 9 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,393076732.68,,12393540.0,,0.8114,,0.0785,,0.0778,,0.0324,,,191411.0,155302.0,147496.0,,54.0,2665.0,,382975128.0,,310742136.0,,30048084.0,,29791368.0
2023,2023,94260,Saint-Charles-de-Bourget,M,835,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,109175159.52,,10261397.0,,0.7899,,0.0152,,0.0983,,0.0966,,,239184.0,202605.0,162463.0,,93.0,672.0,,106250627.0,,83932370.0,,1613373.0,,10443487.0
2023,2023,94265,Larouche,M,1676,1 @ 1 999,AR942,Le Fjord-du-Saguenay,2,Saguenay-Lac-Saint-Jean,,,188727700.0,,9485700.0,,0.8293,,0.113,,0.0067,,0.0511,,,203464.0,177270.0,155716.0,,90.0,1212.0,,185806900.0,,154080400.0,,21002000.0,,1238800.0
2023,2023,95005,Tadoussac,VL,779,1 @ 1 999,AR950,La Haute-Côte-Nord,9,Côte-Nord,,,112679799.92,,3763311.0,,0.7363,,0.2229,,0.0059,,0.0349,,,178016.0,152227.0,158481.0,,91.0,711.0,,107760248.0,,79340797.0,,24017643.0,,638497.0
